year,month,day,hour,minute,second,millisecond,UTC,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,open_CB1-FDR1,open_CB2-FDR2,open_CB-FDR3,open_CB-FDR4,I_FDR1,I_FDR2,I_FDR3,I_FDR4
2021,3,25,15,29,3,410,1616650143.410000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,3,532,1616650143.532000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,3,650,1616650143.650000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,3,769,1616650143.769000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,3,890,1616650143.890000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,4,11,1616650144.011000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,4,135,1616650144.135000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,4,256,1616650144.256000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,4,376,1616650144.376000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,4,507,1616650144.507000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,4,624,1616650144.624000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,4,744,1616650144.744000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,4,871,1616650144.871000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,4,989,1616650144.989000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,5,110,1616650145.110000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,5,229,1616650145.229000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,5,350,1616650145.350000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,5,463,1616650145.463000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,5,580,1616650145.580000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,5,699,1616650145.699000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,5,824,1616650145.824000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,5,944,1616650145.944000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,6,75,1616650146.075000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,6,192,1616650146.192000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,6,310,1616650146.310000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,6,431,1616650146.431000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,6,556,1616650146.556000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,6,675,1616650146.675000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,6,792,1616650146.792000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,6,916,1616650146.916000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,7,39,1616650147.039000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,7,155,1616650147.155000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,7,277,1616650147.277000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,7,398,1616650147.398000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,7,520,1616650147.520000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,7,640,1616650147.640000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,7,760,1616650147.760000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,7,886,1616650147.886000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,8,3,1616650148.003000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,8,125,1616650148.125000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,8,245,1616650148.245000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,8,363,1616650148.363000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,8,482,1616650148.482000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,8,603,1616650148.603000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,8,722,1616650148.722000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,8,846,1616650148.846000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,8,967,1616650148.967000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,9,90,1616650149.090000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,9,206,1616650149.206000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,9,323,1616650149.323000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,9,444,1616650149.444000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,9,563,1616650149.563000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,9,681,1616650149.681000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,9,802,1616650149.802000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,9,927,1616650149.927000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,10,56,1616650150.056000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,10,172,1616650150.172000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,10,294,1616650150.294000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,10,409,1616650150.409000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,10,531,1616650150.531000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,10,658,1616650150.658000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,10,781,1616650150.781000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,10,900,1616650150.900000,0,0,0,0,0,0,0,26,26,26,26,
2021,3,25,15,29,11,20,1616650151.020000,0,0,0,0,0,0,0,26,26,26,26,
